Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
14059106798,"Apr 2, 2025, 2:24:30 PM",D44,Run,"",1295,4.30,,,false,,,activities/14059106798.gpx,,,1295.0,1295.0,4305.3,5.22,3.325,8.5,8.5,82.7,87.6,6.4,0.0,,,,,,,,,297.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4313.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.325,0.0,,,,,,,,,3.331,,,,,,,,,,,,""
14054916371,"Apr 2, 2025, 2:58:14 AM",Weight training arc starts now,Weight Training,"",2100,0,,,false,,,,,,2100.0,2100.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,67.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
14038493511,"Mar 31, 2025, 12:57:51 PM",D43,Run,little bit of rain can't hurt,1509,4.56,,,false,,,activities/14038493511.gpx,,,1509.0,1313.0,4563.4,8.21,3.476,11.4,11.5,82.7,87.6,4.3,0.0,,,,,,,,,315.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4573.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.024,0.0,,,,,,,,,3.483,,,,,,,,,,,,""
14033261560,"Mar 30, 2025, 7:03:30 PM",Treadmill D42,Run,"",1788,6.00,,,false,,,,,,1788.0,1788.0,6000.0,,3.356,,,,,,0.0,,,,,,,,,413.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.356,0.0,,,,,,,,,,,,,,,,,,,,,""
14030766783,"Mar 30, 2025, 4:16:17 AM",D41,Run,"",1133,3.43,,,false,,,activities/14030766783.gpx,,,1133.0,1110.0,3432.5,6.0,3.092,36.7,36.7,94.4,124.9,19.7,0.5,,,,,,,,,243.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3534.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.03,0.0,,,,,,,,,3.184,,,,,,,,,,,,media/0b4a3e4c-dd85-470f-885d-16eb0479e81a.jpg
14025626927,"Mar 28, 2025, 11:50:19 PM",Evening Run,Run,"",8854,0.68,,,false,,,activities/14025626927.gpx,,,8854.0,171.0,686.2,7.04,4.013,3.3,3.3,110.0,114.3,4.6,0.0,,,,,,,,,48.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,690.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.078,0.0,,,,,,,,,4.039,,,,,,,,,,,,""
14015038365,"Mar 28, 2025, 10:18:10 PM",Run outside D40,Run,tell me ,2268,7.10,,,false,,,activities/14015038365.gpx,,,2268.0,2062.0,7105.1,5.54,3.446,21.6,21.6,97.3,113.0,5.7,0.0,,,,,,,,,491.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7135.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.133,19.1,,,,,,,,,3.461,,,,,,,,,,,,""
14005399412,"Mar 27, 2025, 7:27:49 PM",Run home D39,Run,Wiith Duncan 👺,1811,3.50,,,false,,,activities/14005399412.gpx,,,1811.0,920.0,3507.6,11.86,3.813,27.5,27.5,97.1,111.7,8.1,0.3,,,,,,,,,245.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3566.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.937,18.7,,,,,,,,,3.876,,,,,,,,,,,,""
13998073640,"Mar 26, 2025, 9:46:13 PM",Butter walk D38,Run,"",2580,5.68,,,false,,,activities/13998073640.gpx,,,2580.0,2501.0,5684.8,9.68,2.273,19.3,19.3,97.3,111.7,6.8,0.0,,,,,,,,,393.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5707.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.203,19.9,,,,,,,,,2.282,,,,,,,,,,,,""
13985915915,"Mar 25, 2025, 7:26:37 PM",Run home D37,Run,"",1196,3.53,,,false,,,activities/13985915915.gpx,,,1196.0,1080.0,3531.6,13.113,3.27,21.4,21.4,97.1,111.7,7.1,0.1,,,,,,,,,245.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3561.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.953,23.3,,,,,,,,,3.298,,,,,,,,,,,,""
13968245849,"Mar 23, 2025, 7:53:28 PM",100km March D36,Run,"",3519,7.00,,,false,,,activities/13968245849.gpx,,,3519.0,2105.0,7004.9,6.74,3.328,24.1,24.1,102.8,113.0,14.3,0.0,,,,,,,,,484.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7037.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.991,335.9,,,,,,,,,3.343,,,,,,,,,,,,""
13958674161,"Mar 22, 2025, 10:41:56 PM",Tread D35,Run,"",2100,6.70,,,false,,,,,,2100.0,2100.0,6700.0,,3.19,,,,,,0.0,,,,,,,,,461.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.19,0.0,,,,,,,,,,,,,,,,,,,,,media/a740bba0-d46c-44bb-9576-82590d65fdbf.jpg
13948862739,"Mar 21, 2025, 10:14:04 PM",Tread,Run,"",960,3.00,,,false,,,,,,960.0,960.0,3000.0,,3.125,,,,,,0.0,,,,,,,,,206.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.125,0.0,,,,,,,,,,,,,,,,,,,,,media/1dddfc94-7ac6-44f5-88a5-c979c85b68d9.jpg
13948439817,"Mar 21, 2025, 8:18:21 PM",Butter walk + soccer,Run,"",3016,3.91,,,false,,,activities/13948439817.gpx,,,3016.0,2561.0,3910.8,5.86,1.527,10.1,10.1,105.9,112.1,7.4,0.0,,,,,,,,,270.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3923.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.297,0.0,,,,,,,,,1.532,,,,,,,,,,,,media/f146f265-1838-48fa-8bf2-603d468e3c8d.jpg|media/4aabe097-ce65-44de-b3ee-2fa1175ac570.jpg
13947917345,"Mar 21, 2025, 7:20:59 PM",Run home D34,Run,"",1165,3.20,,,false,,,activities/13947917345.gpx,,,1165.0,915.0,3205.6,9.84,3.503,21.3,21.3,97.1,111.7,6.8,0.4,,,,,,,,,224.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3253.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.752,7.5,,,,,,,,,3.555,,,,,,,,,,,,""
13936667029,"Mar 20, 2025, 2:31:20 PM",Morning run D33,Run,"",1059,3.00,,,false,,,activities/13936667029.gpx,,,1059.0,840.0,3007.7,7.1,3.581,9.4,9.4,81.1,87.6,4.3,0.0,,,,,,,,,208.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3016.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.84,0.0,,,,,,,,,3.591,,,,,,,,,,,,""
13929989639,"Mar 19, 2025, 7:24:17 PM",Run home D32,Run,"",1716,3.58,,,false,,,activities/13929989639.gpx,,,1716.0,978.0,3579.1,6.74,3.66,22.0,22.0,96.3,111.7,9.0,0.1,,,,,,,,,248.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3606.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.086,17.3,,,,,,,,,3.688,,,,,,,,,,,,""
13919837690,"Mar 18, 2025, 7:28:59 PM",Run home D31,Run,"",965,3.01,,,false,,,activities/13919837690.gpx,,,965.0,830.0,3013.6,7.46,3.631,20.0,20.0,97.0,111.4,19.4,0.4,,,,,,,,,211.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3067.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.123,22.3,,,,,,,,,3.696,,,,,,,,,,,,""
13910289626,"Mar 17, 2025, 7:20:33 PM",Day 30,Run,"",2324,3.89,,,false,,,activities/13910289626.gpx,,,2324.0,1314.0,3891.5,8.76,2.962,29.8,19.9,96.5,111.6,13.4,0.3,,,,,,,,,270.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3922.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.674,33.7,,,,,,,,,2.985,,,,,,,,,,,,""
13902273934,"Mar 16, 2025, 7:07:49 PM",Afternoon Run,Run,"",2277,2.06,,,false,,,activities/13902273934.gpx,,,2277.0,1604.0,2064.1,4.44,1.287,8.0,8.0,106.0,111.7,4.7,0.0,,,,,,,,,143.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2071.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.906,0.0,,,,,,,,,1.291,,,,,,,,,,,,""
13890303854,"Mar 15, 2025, 3:04:57 PM",Lunch Run,Run,still sick 😷😓,1851,1.87,,,false,,,activities/13890303854.gpx,,,1851.0,1192.0,1869.6,4.04,1.568,8.5,8.5,103.1,111.7,6.3,0.0,,,,,,,,,129.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1880.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.01,10.2,,,,,,,,,1.577,,,,,,,,,,,,""
13857491007,"Mar 11, 2025, 11:31:11 PM",Butter D29,Run,"",2211,2.98,,,false,,,activities/13857491007.gpx,,,2211.0,1837.0,2988.6,5.433,1.627,16.0,15.5,97.3,111.7,8.6,0.0,,,,,,,,,207.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3009.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.352,0.0,,,,,,,,,1.638,,,,,,,,,,,,""
13847712777,"Mar 11, 2025, 12:08:47 AM",🙉 D28,Run,hey look I still got it,4511,13.10,,,false,,,,,,4511.0,4511.0,13100.0,,2.904,,,,,,0.0,,,,,,,,,901.0,,,,,,,,,8.0,,,,,0.0,194.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.904,0.0,,,,,,,,,,,,,,,,,,,,,media/4ccff311-8a3a-495c-8b90-d0220fd94a0f.jpg
13837804918,"Mar 9, 2025, 8:53:31 PM",Treadmill D27,Run,"",1080,3.20,,,false,,,,,,1080.0,1080.0,3200.0,,2.963,,,,,,0.0,,,,,,,,,220.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.963,0.0,,,,,,,,,,,,,,,,,,,,,media/3fadbc5e-4483-4ad2-9550-8a8140dc6d26.jpg
13829044842,"Mar 9, 2025, 4:02:58 AM",Treadmill D26,Run,"",1680,5.10,,,false,,,,,,1680.0,1680.0,5100.0,,3.036,,,,,,0.0,,,,,,,,,351.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.036,0.0,,,,,,,,,,,,,,,,,,,,,media/e4f22301-aa6d-4635-8db9-fecd95fa9be1.jpg
13819010395,"Mar 8, 2025, 1:55:15 AM",Treadmill D25,Run,🙉,960,3.20,,,false,,,,,,960.0,960.0,3200.0,,3.333,,,,,,0.0,,,,,,,,,220.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.333,0.0,,,,,,,,,,,,,,,,,,,,,media/425b21af-23f9-4941-9b49-1eb8a7be8bd9.jpg
13815129166,"Mar 7, 2025, 3:38:13 PM",Morning Run,Run,,583,2.00,,,false,,,activities/13815129166.gpx,,,583.0,583.0,2003.8,5.5,3.437,9.9,9.9,84.1,87.6,4.9,-0.1,,,,,,,,,138.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2010.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.437,0.0,,,,,,,,,3.449,,,,,,,,,,,,""
13811107955,"Mar 7, 2025, 4:41:10 AM",Treadmill D24,Run,treadmill malfunction after 0.4miles (+0.4miles),1500,5.20,,,false,,,,,,1500.0,1500.0,5200.0,,3.467,,,,,,0.0,,,,,,,,,358.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.467,0.0,,,,,,,,,,,,,,,,,,,,,media/8e661253-6919-4d87-8083-b815da78f87b.jpg
13800990135,"Mar 6, 2025, 12:05:07 AM",Treadmill D23,Run,"",960,3.20,,,false,,,,,,960.0,960.0,3200.0,,3.333,,,,,,0.0,,,,,,,,,220.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.333,0.0,,,,,,,,,,,,,,,,,,,,,media/b85c6ca9-0aa4-47ce-9602-4e7eeb42eef6.jpg
13796154558,"Mar 5, 2025, 2:08:15 PM",Morning Run,Run,,508,1.57,,,false,,,activities/13796154558.gpx,,,508.0,496.0,1573.7,4.54,3.173,7.5,7.5,81.5,87.6,16.6,0.1,,,,,,,,,110.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1594.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.098,0.0,,,,,,,,,3.214,,,,,,,,,,,,""
13791030058,"Mar 4, 2025, 10:19:28 PM",Quarter marathon D22,Run,sometimes it's easier to do something hard than to do something easy,3780,10.60,,,false,,,,,,3780.0,3780.0,10600.0,,2.804,,,,,,0.0,,,,,,,,,729.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.804,0.0,,,,,,,,,,,,,,,,,,,,,media/9f276ba6-19a3-4df3-a976-c42823ecdd3b.jpg
13780836119,"Mar 3, 2025, 8:48:30 PM",Afternoon Run,Run,,165,0.43,,,false,,,activities/13780836119.gpx,,,165.0,136.0,434.5,4.72,3.195,5.8,5.8,102.6,109.9,14.5,0.2,,,,,,,,,31.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,447.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.633,0.0,,,,,,,,,3.288,,,,,,,,,,,,""
13780791673,"Mar 3, 2025, 8:28:11 PM",Run from school D21,Run,,971,3.00,,,false,,,activities/13780791673.gpx,,,971.0,900.0,3004.9,5.96,3.339,19.9,19.9,97.1,110.5,5.4,0.4,,,,,,,,,210.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3050.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.095,24.6,,,,,,,,,3.389,,,,,,,,,,,,""
13772941319,"Mar 2, 2025, 9:27:43 PM",Butter walk D20,Run,Forgot to stop activity 😅,1851,2.75,,,false,,,activities/13772941319.gpx,,,1851.0,1048.0,2749.7,7.63,2.624,11.9,11.4,103.1,111.7,7.6,0.0,,,,,,,,,190.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2764.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.486,13.9,,,,,,,,,2.638,,,,,,,,,,,,""
13764502119,"Mar 2, 2025, 3:07:01 AM",Butter run D19,Run,"",1794,3.37,,,false,,,activities/13764502119.gpx,,,1794.0,1433.0,3373.3,8.8,2.354,18.0,19.3,102.2,111.7,10.9,0.0,,,,,,,,,235.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3413.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.88,11.9,,,,,,,,,2.382,,,,,,,,,,,,media/c22d7eaa-0a15-48a6-ac6b-add642db5c42.jpg
13753430837,"Feb 28, 2025, 9:07:55 PM",Treadmill D18,Run,"",970,3.20,,,false,,,,,,970.0,970.0,3200.0,,3.299,,,,,,0.0,,,,,,,,,220.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.299,0.0,,,,,,,,,,,,,,,,,,,,,media/28bc554b-9bac-410f-9cbe-887271171e02.jpg
13744931413,"Feb 27, 2025, 8:26:31 PM",Run home D17,Run,,1003,3.10,,,false,,,activities/13744931413.gpx,,,1003.0,950.0,3104.3,9.78,3.268,21.5,21.5,97.0,111.7,6.0,0.4,,,,,,,,,217.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3152.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.095,24.9,,,,,,,,,3.319,,,,,,,,,,,,""
13738421326,"Feb 27, 2025, 4:43:12 AM",Treadmill D16,Run,"",1070,3.60,,,false,,,,,,1070.0,1070.0,3600.0,,3.364,,,,,,0.0,,,,,,,,,248.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.364,0.0,,,,,,,,,,,,,,,,,,,,,media/de66055e-8bbc-4d2a-b0ea-1be2d0fd29d0.jpg
13726666821,"Feb 25, 2025, 8:25:10 PM",D15 backpack + rain 😓,Run,,1501,3.18,,,false,,,activities/13726666821.gpx,,,1501.0,1329.0,3181.1,4.58,2.394,21.4,21.4,97.1,111.7,27.1,0.3,,,,,,,,,222.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3233.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.119,21.5,,,,,,,,,2.433,,,,,,,,,,,,""
13717467606,"Feb 24, 2025, 9:31:42 PM",Treadmill D14,Run,A man who fears pain more than failure will taste both,1470,5.00,,,false,,,,,,1470.0,1470.0,5000.0,,3.401,,,,,,0.0,,,,,,,,,344.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.401,0.0,,,,,,,,,,,,,,,,,,,,,media/7aeefb51-73e7-4173-969d-cd313537469c.jpg
13707538436,"Feb 23, 2025, 5:24:01 PM",Treadmill D13,Run,"",900,3.00,,,false,,,,,,900.0,900.0,3000.0,,3.333,0.0,,,,,0.0,,,,,,,,,206.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.333,0.0,,,,,,,,,,,,,,,,,,,,,media/277c9a65-8593-4b56-a37e-01c3e13835b6.jpg
13700290526,"Feb 23, 2025, 12:40:10 AM",Treadmill D12,Run,pre,960,3.20,,,false,,,,,,960.0,960.0,3200.0,,3.333,,,,,,0.0,,,,,,,,,220.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.333,0.0,,,,,,,,,,,,,,,,,,,,,media/01fdd46a-1b6f-4ee4-80d2-ef7a61ee289f.jpg
13691917081,"Feb 22, 2025, 4:33:15 AM",Treadmill D11,Run,"",989,3.30,,,false,,,,,,989.0,989.0,3300.0,,3.337,,,,,,0.0,,,,,,,,,227.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.337,0.0,,,,,,,,,,,,,,,,,,,,,media/6f6f2c81-4a93-4ff2-b3d0-e358257e77bf.jpg
13683902433,"Feb 21, 2025, 4:43:57 AM",Treadmill D10,Run,"",882,3.00,,,false,,,,,,882.0,882.0,3000.0,,3.401,,,,,,0.0,,,,,,,,,206.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.401,0.0,,,,,,,,,,,,,,,,,,,,,media/ded4a96e-93a9-46ad-9e6f-d77a711b4ee6.jpg
13668680644,"Feb 19, 2025, 12:12:09 PM",Treadmill D9,Run,Laziness is a symptom of being lost,900,3.00,,,false,,,,,,900.0,900.0,3000.0,,3.333,,,,,,0.0,,,,,,,,,206.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.333,0.0,,,,,,,,,,,,,,,,,,,,,media/56cfe84f-cd70-4c77-8162-4453d06c36b4.jpg
13666212510,"Feb 19, 2025, 4:14:48 AM",Treadmill D8,Run,"",897,3.00,,,false,,,,,,897.0,897.0,3000.0,,3.344,,,,,,0.0,,,,,,,,,206.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.344,0.0,,,,,,,,,,,,,,,,,,,,,media/3c8b1378-6ce4-4d98-8a6b-f2cff902cdc0.jpg
13651573765,"Feb 17, 2025, 3:05:54 PM",Treadmill D7,Run,"A fool prays for an easier road, a wise man prays for stronger legs",917,3.00,,,false,,,,,,917.0,917.0,3000.0,,3.272,,,,,,0.0,,,,,,,,,206.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.272,0.0,,,,,,,,,,,,,,,,,,,,,media/0002cd7a-139a-45e7-8ff3-aa3f45723029.jpg
13648226462,"Feb 17, 2025, 4:47:16 AM",Treadmill D6,Run,why can't tomorrow start today [strava://athletes/109207609/9]Lucas Jin ,930,3.20,,,false,,,,,,930.0,930.0,3200.0,,3.441,0.0,,,,,0.0,,,,,,,,,220.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.441,0.0,,,,,,,,,,,,,,,,,,,,,media/d69b52e5-e332-4341-86c8-46d43e225238.jpg
13638800667,"Feb 16, 2025, 4:38:20 AM",Treadmill D5,Run,"",1020,3.20,,,false,,,,,,1020.0,1020.0,3200.0,,3.137,,,,,,0.0,,,,,,,,,220.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.137,0.0,,,,,,,,,,,,,,,,,,,,,media/a343dc48-a22b-45f0-aafa-be966c33bd0d.jpg
13625166267,"Feb 14, 2025, 2:02:25 PM",treadmill D4,Run,"",960,3.10,,,false,,,,,,960.0,960.0,3100.0,,3.229,,,,,,0.0,,,,,,,,,213.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.229,0.0,,,,,,,,,,,,,,,,,,,,,media/eb95a0e2-2944-4e4e-85fc-8031553d9c64.jpg
13617283254,"Feb 13, 2025, 2:44:19 PM",Treadmill,Run,"",960,3.00,,,false,,,,,,960.0,960.0,3000.0,,3.125,,,,,,0.0,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,25.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.125,0.0,,,,,,,,,,,,,,,,,,,,,""
13611833185,"Feb 12, 2025, 8:24:43 PM",Afternoon Run,Run,,2420,3.32,,,false,,,activities/13611833185.gpx,,,2420.0,1429.0,3324.6,4.83,2.327,21.3,21.3,97.2,111.7,7.2,0.3,,,,,,,,,232.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3370.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.374,23.7,,,,,,,,,2.359,,,,,,,,,,,,""
13598528227,"Feb 11, 2025, 11:54:21 AM",Morning Run,Run,,1174,2.69,,,false,,,activities/13598528227.gpx,,,1174.0,954.0,2696.0,6.56,2.826,9.7,9.7,106.0,111.7,5.9,0.0,,,,,,,,,186.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2708.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.296,0.0,,,,,,,,,2.839,,,,,,,,,,,,""
12982658155,"Nov 25, 2024, 8:33:22 PM",Afternoon Run,Run,,898,2.31,,,false,,,activities/12982658155.gpx,,,898.0,821.0,2314.6,5.3,2.819,15.7,15.7,97.0,110.3,5.3,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2351.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.578,20.6,,,,,,,,,2.864,,,,,,,,,,,,""
12869726468,"Nov 10, 2024, 4:04:06 PM",Lunch Run,Run,,1985,2.29,,,false,,,activities/12869726468.gpx,,,1985.0,1079.0,2290.4,5.3,2.123,10.1,10.1,103.1,113.4,4.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2298.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.154,13.4,,,,,,,,,2.13,,,,,,,,,,,,""
12402181190,"Sep 13, 2024, 7:36:29 PM",Afternoon Run,Run,,1570,3.00,,,false,,,activities/12402181190.gpx,,,1570.0,1466.0,3008.4,6.804,2.052,23.2,23.2,94.7,111.7,8.6,0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3059.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.916,0.0,,,,,,,,,2.087,,,,,,,,,,,,""
12402066887,"Sep 10, 2024, 7:34:15 PM",Afternoon Run,Run,,6787,3.27,,,false,,,activities/12402066887.gpx,,,6787.0,6068.0,3278.7,8.285,0.54,22.4,22.4,96.2,112.1,6.8,0.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3325.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.483,0.0,,,,,,,,,0.548,,,,,,,,,,,,""
12120011900,"Jul 11, 2024, 10:08:58 PM",run w luvas,Run,,2646664,5.00,,,false,,,activities/12120011900.gpx,,,2646664.0,1486.0,5001.7,11.663,3.366,16.0,16.0,105.2,115.2,18.7,0.0,,,,,,,,,345.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5018.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.002,0.0,,,,,,,,,3.377,,,,,,,,,,,,""
11763932525,"Jun 29, 2024, 4:17:39 AM",Stairs x.x,Run,,45,0.08,,,false,,,activities/11763932525.gpx,,,45.0,38.0,86.3,4.044,2.272,9.6,9.6,177.3,200.0,49.4,26.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,251.4,1719633664.0,1.0,20.3,20.6,15.7,0.75,1008.8,1.5,3.4,180.0,0.0,1719578624.0,1719630592.0,0.625,,,0.0,1.0,0.03,23472.0,0.0,,,,,0.0,1.918,0.0,,,,,,,,,6.616,,,,,,,,,,,,""
11701799695,"Jun 21, 2024, 1:26:51 AM",🙈,Run,,4569,13.00,,,false,,,activities/11701799695.gpx,,,4569.0,4505.0,13004.5,5.85,2.887,68.5,68.5,75.1,113.2,10.5,-0.1,,,,,,,,,897.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13043.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.846,64.1,,,,,,,,,2.895,,,,,,,,,,,,""
